iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,123,332,1222,5,0,5,0,0,0,0,0,,,,,,,549.8800107999996,None,space,1.769160899999406,549.8800107999996,None,552.6820372000002,553.6826704000014,553.6826704000014,558.4862649000024,558.4862649000024,None,554.6835426300015,None,"['num_1', 'num_2', 'num_3']","[0.5550987000024179, 1.0034684000020206, 1.5070742999996583]",558.4862649000024,None,523.5762240000004,None,space,16.273111799997423,523.5762240000004,None,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,1,1,0,232,323,1122,5,0,5,0,0,1,1,1,,,,,,,,,,,,,567.4938972000018,568.4942284000026,568.4778310000002,573.2816243000016,573.2816243000016,None,569.4784485299999,572.2972780000018,"['num_2', 'num_3', 'num_2']","[0.9277588000004471, 1.463713799999823, 1.9917488999999478]",573.2816243000016,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,1,0,1,123,212,3113,5,0,5,0,0,2,2,2,,,,,,,,,,,,,582.2720588000011,583.2730501000005,583.2730501000005,588.0768607000027,588.0768607000027,None,584.2738458300003,None,"['num_1', 'num_2', 'num_3']","[0.4765166999968642, 1.3724068999981682, 2.1245581999974092]",588.0768607000027,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,0,1,312,231,2332,5,0,5,0,0,3,3,3,,,,,,,,,,,,,597.0839903000015,598.0851609000019,598.0851609000019,602.8887448000023,602.8887448000023,None,599.0858183299999,601.9045122000025,"['num_3', 'num_1', 'num_2']","[0.9286487999997917, 2.0488322000019252, 2.656619299999875]",602.8887448000023,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,1,1,321,213,3121,5,0,5,0,0,4,4,4,,,,,,,,,,,,,611.8792016000007,612.8800308999998,612.8800308999998,617.684112400002,617.684112400002,None,613.8806998300017,None,"['num_3', 'num_1', 'num_1']","[0.5892000999992888, 1.2693859999999404, 2.0527777999996033]",617.684112400002,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,0,1,131,313,1133,5,0,5,0,0,5,5,5,,,,,,,,,,,,,626.6579292000024,627.6586700000007,627.6586700000007,632.4626934000007,632.4626934000007,None,628.6593483300014,None,"['num_1', 'num_3', 'num_1']","[0.5306608999999298, 1.1866394999997283, 1.866683500000363]",632.4626934000007,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,1,0,1,323,131,3332,5,0,5,0,0,6,6,6,,,,,,,,,,,,,641.4691430000021,642.4698855999995,642.4698855999995,647.2743609000026,647.2743609000026,640.4864577000008,643.4713853300011,None,"['num_1', 'num_3', 'num_1']","[0.92695090000052, 1.590903000000253, 2.2389532000015606]",647.2743609000026,640.4864577000008,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,0,1,0,231,123,3311,5,0,5,0,0,7,7,7,,,,,,,,,,,,,656.2814577999998,657.2829394,657.2829394,662.0862909999996,662.0862909999996,None,658.2831464300027,None,"['num_1', 'num_2', 'num_3']","[0.7951556000007258, 1.322991799999727, 1.8593772000022]",662.0862909999996,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,1,1,1,131,212,2122,5,0,5,0,0,8,8,8,,,,,,,,,,,,,671.0771937000027,672.0782558000028,672.0782558000028,676.8814239000021,676.8814239000021,None,673.0785517300021,None,"['num_2', 'num_1', 'num_2']","[0.6799300999991829, 1.4078742999990936, 2.0718216999994183]",676.8814239000021,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,0,1,1,0,131,312,3311,5,0,5,0,0,9,9,9,,,,,,,,,,,,,685.8721019000004,686.873050000002,686.873050000002,691.6769047000016,691.6769047000016,None,687.8743628300028,690.6923547000006,"['num_3', 'num_1', 'num_2']","[1.0846701999980723, 1.7967133999991347, 2.4362216999979864]",691.6769047000016,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,0,1,1,321,212,1332,5,0,5,0,0,10,10,10,,,,,,,,,,,,,700.7011883000014,701.7012074000013,701.6846790000018,706.4887449000016,706.4887449000016,None,702.6854306300004,705.5053560000015,"['num_3', 'num_2', 'num_1']","[0.5765016999976069, 1.2887602999981027, 1.9124114000005648]",706.4887449000016,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,0,0,313,132,2132,5,0,5,0,0,11,11,11,,,,,,,,,,,,,715.4961737000012,716.4966506000019,716.4799439000017,721.2834839999996,721.2834839999996,None,717.4810400300005,None,"['num_1', 'num_2', 'num_3']","[0.4857207999993989, 1.5658422999986215, 2.2057717999996385]",721.2834839999996,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,1,1,1,232,313,3232,5,0,5,0,0,12,12,12,,,,,,,,,,,,,730.2741989999995,731.2751882000011,731.2751882000011,736.079292800001,736.079292800001,None,732.2756249299994,735.095235300003,"['num_2', 'num_3', 'num_2']","[0.5299043000013626, 1.1219603000026837, 1.6340863000004902]",736.079292800001,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,1,0,0,323,232,2312,5,0,5,0,0,13,13,13,,,,,,,,,,,,,745.1032062000013,746.1032875000019,746.0868846000012,750.8909386000014,750.8909386000014,None,747.0879475300019,None,"['num_3', 'num_2', 'num_3']","[0.7022459999971034, 1.3025570999998308, 1.878112799997325]",750.8909386000014,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,1,0,231,123,2121,5,0,5,0,0,14,14,14,,,,,,,,,,,,,759.8981927999994,760.8986973000028,760.8823598000017,765.6864298,765.6864298,None,761.8830934300015,764.7025150000009,"['num_2', 'num_3', 'num_1']","[2.314584300002025, 2.7390215000013995, 3.2027203000034206]",765.6864298,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
