iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,113,321,2211,3,0,3,0,0,2,2,2,,,,,,,,,,,,,923.4572057,924.4577817000004,924.4577817000004,929.2613680999998,929.2451030999996,None,925.4419292599997,None,"['num_1', 'num_1', 'num_3']","[0.657753400000729, 0.8893981000001077, 1.1454842000002827]",929.2451030999996,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,0,0,0,323,212,2221,3,0,3,0,0,3,3,3,,,,,,,,,,,,,938.2521511999998,939.2528613999998,939.2528613999998,944.0570346999998,944.0570346999998,937.2701682000002,940.2540896600004,None,"['num_3', 'num_2', 'num_3']","[1.0850727000006373, 1.357490900000812, 1.5732044000005772]",944.0570346999998,937.2701682000002,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,1,0,0,212,321,2211,3,0,3,0,0,4,4,4,,,,,,,,,,,,,953.0644064000003,954.0650552000002,954.0650552000002,958.8685201000003,958.8685201000003,None,955.0658561600004,957.8846188000002,"['num_2', 'num_1', 'num_2']","[0.9940397000000303, 1.2424789999995483, 1.4740495999994891]",958.8685201000003,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,1,0,1,1,321,213,3111,3,0,3,0,0,5,5,5,,,,,,,,,,,,,967.8762734999996,968.8769372000002,968.8604850999996,973.6643282999999,973.6643282999999,None,969.8615485600004,None,"['num_3', 'num_2', 'num_1']","[1.126169399999526, 1.3658703999999489, 1.5823562999994465]",973.6643282999999,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,0,1,1,313,131,2113,3,0,3,0,0,6,6,6,,,,,,,,,,,,,982.6712734999996,983.6721573,983.6721573,988.4760265,988.4593369999998,None,984.6730004599996,None,"['num_3', 'num_1', 'num_3']","[2.0833486999999877, 2.2832846000001155, 2.4756741999999576]",988.4593369999998,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,0,1,0,223,332,1212,3,0,3,0,0,7,7,7,,,,,,,,,,,,,997.4832211999997,998.4839944,998.4673902999998,1003.2712253000004,1003.2712253000004,None,999.4679726599999,1002.2872265999999,"['num_2', 'num_2', 'num_3']","[0.8475931000002674, 1.0951230999999098, 1.3115428999999494]",1003.2712253000004,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,1,0,0,0,321,132,3232,3,0,3,0,0,8,8,8,,,,,,,,,,,,,1012.2619135999998,1013.2624956000004,1013.2624956000004,1018.0664639000001,1018.0664639000001,None,1014.2631191600004,None,"['num_3', 'num_2', 'num_1']","[1.1319349000004877, 1.3480587000003652, 1.5478035000005548]",1018.0664639000001,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,1,0,1,0,123,231,2123,3,0,3,0,0,9,9,9,,,,,,,,,,,,,1027.0570309,1028.0581716000002,1028.0581716000002,1032.8618015999996,1032.8618015999996,None,1029.0586223600003,None,"['num_1', 'num_2', 'num_3']","[0.8249221999994916, 1.0406108999995922, 1.2406188999993901]",1032.8618015999996,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,1,1,1,113,321,3123,3,0,3,0,0,10,10,10,,,,,,,,,,,,,1041.8695220000004,1042.8698436999998,1042.8526902999997,1047.6569064,1047.6569064,None,1043.85384616,1046.6729380000002,"['num_1', 'num_1', 'num_3']","[0.8136344000004101, 1.0377467000007528, 1.2375135000002047]",1047.6569064,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,0,0,1,0,323,231,3112,3,0,3,0,0,11,11,11,,,,,,,,,,,,,1056.6639455999998,1057.6659444000002,1057.6659444000002,1062.4686311,1062.4686311,None,1058.66554456,1061.4844571999997,"['num_3', 'num_2', 'num_3']","[1.0099332999998296, 1.2338825999995606, 1.4496626000000106]",1062.4686311,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,1,0,1,1,213,121,1331,3,0,3,0,0,12,12,12,,,,,,,,,,,,,1071.4767094000003,1072.4771257999996,1072.4597219000002,1077.2637749,1077.2637749,None,1073.46168966,None,"['num_2', 'num_1', 'num_3']","[1.302565300000424, 1.5588827999999921, 1.8147962000002735]",1077.2637749,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,0,0,1,0,113,221,3122,3,0,3,0,0,13,13,13,,,,,,,,,,,,,1086.2713419999995,1087.2718607000002,1087.2553437000001,1092.0593866000004,1092.0593866000004,None,1088.2563974599998,None,"['num_1', 'num_1', 'num_3']","[0.8351230999996915, 1.1230001999992965, 1.386929099999179]",1092.0593866000004,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,1,0,1,313,122,3312,3,0,3,0,0,14,14,14,,,,,,,,,,,,,1101.0664431,1102.0672017000002,1102.0504649999998,1106.8550097000002,1106.8550097000002,None,1103.0514007599995,None,"['num_3', 'num_1', 'num_3']","[1.0072713000008662, 1.231655800000226, 1.4315107000002172]",1106.8550097000002,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,0,1,1,232,321,3121,3,0,3,0,0,15,15,15,,,,,,,,,,,,,1115.8449361999997,1116.8457039999998,1116.8457039999998,1121.6494747000002,1121.6494747000002,None,1117.84617746,None,"['num_2', 'num_3', 'num_2']","[1.0211945999999443, 1.2768639999994775, 1.5329421999995247]",1121.6494747000002,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,1,0,0,0,212,123,1332,3,0,3,0,0,16,16,16,,,,,,,,,,,,,1130.6734951000003,1131.6736721000002,1131.6570557,1136.4615881000004,1136.4448011,None,1132.6418171599998,1135.4606847999999,"['num_2', 'num_1', 'num_2']","[0.7296999000000142, 0.9296672000000399, 1.1379914000008284]",1136.4448011,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,1,1,1,213,321,3232,3,0,3,0,0,17,17,17,,,,,,,,,,,,,1145.4520914,1146.4530000999998,1146.4530000999998,1151.2565258999998,1151.2400954,1144.4690821,1147.4536540600002,1150.2725877999997,"['num_2', 'num_1', 'num_3']","[0.8221865000004982, 1.0622988000004625, 1.2622926000003645]",1151.2400954,1144.4690821,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,1,0,0,231,312,1121,3,0,3,0,0,18,18,18,,,,,,,,,,,,,1160.2471209999999,1161.2484513000004,1161.2484513000004,1166.0519092999998,1166.0519092999998,1159.2640157,1162.24896636,None,"['num_2', 'num_3', 'num_1']","[1.1543453000003865, 1.3945080000003145, 1.626376000000164]",1166.0519092999998,1159.2640157,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,1,0,0,312,121,3223,3,0,3,0,0,19,19,19,,,,,,,,,,,,,1175.0764166000004,1176.0767431999998,1176.060129,1180.8638391,1180.8638391,None,1177.0606890600002,None,"['num_3', 'num_1', 'num_2']","[0.9346297000001869, 1.2786664999994173, 1.542432600000211]",1180.8638391,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,0,0,1,132,221,2333,3,0,3,0,0,20,20,20,,,,,,,,,,,,,1189.8714695000003,1190.8722120999996,1190.8548781000004,1195.6586935,1195.6586935,None,1191.8563165599999,None,"['num_1', 'num_3', 'num_2']","[1.171582099999796, 1.4598056000004362, 1.7158333000006678]",1195.6586935,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,1,1,0,0,123,231,3211,3,0,3,0,0,21,21,21,,,,,,,,,,,,,1204.6664044000004,1205.6669803,1205.6669803,1210.4708452,1210.4708452,None,1206.66779796,None,"['num_1', 'num_2', 'num_3']","[1.0875768000005337, 1.3357820000001084, 1.5519239000004745]",1210.4708452,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,0,1,1,1,123,331,2221,3,0,3,0,0,22,22,22,,,,,,,,,,,,,1219.4614016,1220.4623212000001,1220.4623212000001,1225.2658318999997,1225.2488934999997,None,1221.4630637600003,1224.2820881000002,"['num_1', 'num_2', 'num_3']","[0.7735189999993963, 1.0214359999999942, 1.2376948000000993]",1225.2488934999997,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,0,1,0,1,212,121,2322,3,0,3,0,0,23,23,23,,,,,,,,,,,,,1234.2399644000002,1235.2404574999996,1235.2404574999996,1240.0445168,1240.0445168,None,1236.2422310599995,1239.0610486,"['num_2', 'num_1', 'num_2']","[1.1217164999998204, 1.3619156000004295, 1.5859158000002935]",1240.0445168,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
